FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8073754.0,2CTR,A:8-82,Q9UBS3,26-100,8073755.0,2CTR,A:8-82,Q9UBS3,26-100,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073758.0,4RWU,A:1-81,P25294,1-81,8073759.0,4RWU,A:1-81,P25294,1-81,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073760.0,2DMX,A:8-86,Q8NHS0,1-79,8073761.0,2DMX,A:8-86,Q8NHS0,1-79,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073762.0,2DN9,A:8-73,Q96EY1,93-158,8073763.0,2DN9,A:8-73,Q96EY1,93-158,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073764.0,2EJ7,A:8-76,Q8WWF6,1-69,8073765.0,2EJ7,A:8-76,Q8WWF6,1-69,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073766.0,2LGW,A:1-71,P25686,1-71,8073767.0,2LGW,A:1-71,P25686,1-71,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073768.0,2CTP,A:8-72,Q9NXW2,110-174,8073769.0,2CTP,A:8-72,Q9NXW2,110-174,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073770.0,5VSO,A:6-75,P25491,1-70,8073771.0,5VSO,A:6-75,P25491,1-70,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073776.0,3UCS,D:3-71,P36659,3-71,8073777.0,3UCS,D:3-71,P36659,3-71,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073778.0,2LO1,A:2-71,P31689,1-70,8073779.0,2LO1,A:2-71,P31689,1-70,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073780.0,2CUG,A:8-82,Q80TN4,19-93,8073781.0,2CUG,A:8-82,Q80TN4,19-93,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073782.0,2OCH,A:3-68,O45502,3-68,8073783.0,2OCH,A:3-68,O45502,3-68,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8073784.0,2YUA,A:8-93,Q96LL9,39-124,8073785.0,2YUA,A:8-93,Q96LL9,39-124,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8085260.0,3AG7,A:551-650,Q9C9Q4,551-650,8085261.0,3AG7,A:551-650,Q9C9Q4,551-650,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8095120.0,6RZY,A:3-70,Q8I2E1,81-148,8095121.0,6RZY,A:3-70,Q8I2E1,81-148,"TP=1,CL=1000000,CF=2000036,SF=3000721,FA=4000605",1.0,1000000.0,2000036.0,3000721.0,4000605.0
8044827.0,3N7N,F:3-32,Q04087,3-32,8053354.0,3N7N,F:3-32,Q04087,3-32,"TP=3,CL=1000000,CF=2000962,SF=3002179,FA=4004160",3.0,1000000.0,2000962.0,3002179.0,4004160.0
8047444.0,5E7X,A:27-181,A8HBN5,8-162,8053353.0,5E7X,A:27-181,A8HBN5,8-162,"TP=1,CL=1000000,CF=2001326,SF=3002180,FA=4005643",1.0,1000000.0,2001326.0,3002180.0,4005643.0
8047445.0,5CSD,D:2-160,A0A093VKV7,187-345,8053355.0,5CSD,D:2-160,A0A093VKV7,187-345,"TP=1,CL=1000000,CF=2001326,SF=3002180,FA=4005643",1.0,1000000.0,2001326.0,3002180.0,4005643.0
8047446.0,3L1N,A:6-160,O42721,192-346,8053356.0,3L1N,A:6-160,O42721,192-346,"TP=1,CL=1000000,CF=2001326,SF=3002180,FA=4005643",1.0,1000000.0,2001326.0,3002180.0,4005643.0
8025485.0,1G7D,A:155-260,P52555,155-260,8037864.0,1G7D,A:155-260,P52555,155-260,"TP=1,CL=1000000,CF=2000464,SF=3000722,FA=4001089",1.0,1000000.0,2000464.0,3000722.0,4001089.0
8026659.0,2C0G,A:1146-1251,O44342,146-251,8039038.0,2C0G,A:1146-1251,O44342,146-251,"TP=1,CL=1000000,CF=2000464,SF=3000722,FA=4001089",1.0,1000000.0,2000464.0,3000722.0,4001089.0
8081911.0,5V8Z,C:158-254,P30040,158-254,8081912.0,5V8Z,C:158-254,P30040,158-254,"TP=1,CL=1000000,CF=2000464,SF=3000722,FA=4001089",1.0,1000000.0,2000464.0,3000722.0,4001089.0
8047273.0,4JIV,D:2-94,Q9KN60,2-94,8053381.0,4JIV,D:2-94,Q9KN60,2-94,"TP=1,CL=1000001,CF=2001327,SF=3002181,FA=4005541",1.0,1000001.0,2001327.0,3002181.0,4005541.0
8047272.0,4JIW,H:2-94,A0A0H2V7J1,2-94,8053382.0,4JIW,H:2-94,A0A0H2V7J1,2-94,"TP=1,CL=1000001,CF=2001327,SF=3002181,FA=4005541",1.0,1000001.0,2001327.0,3002181.0,4005541.0
8047271.0,4KU0,D:2-97,P39234,2-97,8053384.0,4KU0,D:2-97,P39234,2-97,"TP=1,CL=1000001,CF=2001327,SF=3002181,FA=4005541",1.0,1000001.0,2001327.0,3002181.0,4005541.0
8020600.0,1UWF,A:1-158,P08191,22-179,8032980.0,1UWF,A:1-158,P08191,22-179,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8020676.0,1N67,A:229-369,Q53653,229-369,8033056.0,1N67,A:229-369,Q53653,229-369,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003881",1.0,1000001.0,2000453.0,3000723.0,4003881.0
8020678.0,1N67,A:370-559,Q53653,370-559,8033058.0,1N67,A:370-559,Q53653,370-559,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003881",1.0,1000001.0,2000453.0,3000723.0,4003881.0
8020868.0,2J2Z,B:24-173,P07111,46-195,8033248.0,2J2Z,B:24-173,P07111,46-195,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8020942.0,2UY6,B:10-163,P04127,32-185,8033322.0,2UY6,B:10-163,P04127,32-185,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8021120.0,2AXW,A:1-121,Q47038,27-147,8033500.0,2AXW,A:1-121,Q47038,27-147,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8021523.0,1O9W,A:1-176,Q99003,23-198,8033903.0,1O9W,A:1-176,Q99003,23-198,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003885",1.0,1000001.0,2000453.0,3000723.0,4003885.0
8021859.0,1J8R,A:1-196,Q47450,21-216,8034239.0,1J8R,A:1-196,Q47450,21-216,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003148",1.0,1000001.0,2000453.0,3000723.0,4003148.0
8022236.0,1P5V,B:14-149,P26948,35-170,8034616.0,1P5V,B:14-149,P26948,35-170,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8025127.0,1OIO,A:1-178,Q47341,23-200,8037506.0,1OIO,A:1-178,Q47341,23-200,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003885",1.0,1000001.0,2000453.0,3000723.0,4003885.0
8026738.0,2CNZ,A:22-144,Q8ZRK4,48-170,8039117.0,2CNZ,A:22-144,Q8ZRK4,48-170,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8027816.0,1AMX,A:169-318,Q53654,169-318,8040195.0,1AMX,A:169-318,Q53654,169-318,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002031",1.0,1000001.0,2000453.0,3000723.0,4002031.0
8027825.0,1R17,A:276-424,Q9KI13,276-424,8040204.0,1R17,A:276-424,Q9KI13,276-424,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003881",1.0,1000001.0,2000453.0,3000723.0,4003881.0
8027826.0,1R17,A:425-596,Q9KI13,425-596,8040205.0,1R17,A:425-596,Q9KI13,425-596,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003881",1.0,1000001.0,2000453.0,3000723.0,4003881.0
8027830.0,1PDK,B:9-157,P62532,30-178,8040209.0,1PDK,B:9-157,P62532,30-178,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8028522.0,1UT1,A:0-139,P24093,21-160,8040901.0,1UT1,A:0-139,P24093,21-160,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4001672",1.0,1000001.0,2000453.0,3000723.0,4001672.0
8031588.0,1N12,A:1-149,P08407,36-173,8043966.0,1N12,A:1-149,P08407,36-173,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8045797.0,3PF2,A:202-361,Q8E0S9,202-361,8048169.0,3PF2,A:202-361,Q8E0S9,202-361,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004692",1.0,1000001.0,2000453.0,3000723.0,4004692.0
8045798.0,4P0D,A:179-319,P18481,167-307,8048172.0,4P0D,A:179-319,P18481,167-307,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004692",1.0,1000001.0,2000453.0,3000723.0,4004692.0
8045459.0,5DZ9,A:554-724,Q8E589,554-724,8053845.0,5DZ9,A:554-724,Q8E589,554-724,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8053842.0,5DZ9,A:725-881,Q8E589,725-881,8053846.0,5DZ9,A:725-881,Q8E589,725-881,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8045460.0,3OPU,A:1152-1328,P11657,1155-1331,8053848.0,3OPU,A:1152-1328,P11657,1155-1331,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8053847.0,3OPU,A:1329-1489,P11657,1332-1492,8053849.0,3OPU,A:1329-1489,P11657,1332-1492,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8045461.0,2WOY,A:1083-1253,P16952,1083-1253,8053851.0,2WOY,A:1083-1253,P16952,1083-1253,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8053850.0,2WOY,A:1254-1413,P16952,1254-1413,8053852.0,2WOY,A:1254-1413,P16952,1254-1413,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8045462.0,4TSH,B:998-1144,C9E3B4,998-1144,8053856.0,4TSH,B:998-1144,C9E3B4,998-1144,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8053854.0,4TSH,B:1145-1332,C9E3B4,1145-1332,8053857.0,4TSH,B:1145-1332,C9E3B4,1145-1332,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8053855.0,4TSH,B:1333-1486,C9E3B4,1333-1486,8053858.0,4TSH,B:1333-1486,C9E3B4,1333-1486,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8045463.0,4OFQ,A:971-1149,Q48S75,971-1149,8053861.0,4OFQ,A:971-1149,Q48S75,971-1149,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8053860.0,4OFQ,A:1150-1306,Q48S75,1150-1306,8053862.0,4OFQ,A:1150-1306,Q48S75,1150-1306,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004481",1.0,1000001.0,2000453.0,3000723.0,4004481.0
8071875.0,5LP9,A:3-162,A0A0H2V3I0,23-182,8071876.0,5LP9,A:3-162,A0A0H2V3I0,23-182,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8071877.0,6ERJ,B:4-163,A0A0H2WR29,26-185,8071878.0,6ERJ,B:4-163,A0A0H2WR29,26-185,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8079018.0,1USZ,A:0-139,Q57254,21-160,8079019.0,1USZ,A:0-139,Q57254,21-160,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4001672",1.0,1000001.0,2000453.0,3000723.0,4001672.0
8079020.0,2BCM,C:1-138,P13719,22-158,8079021.0,2BCM,C:1-138,P13719,22-158,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4001672",1.0,1000001.0,2000453.0,3000723.0,4001672.0
8085461.0,4PHX,A:1-120,P46006,25-144,8085462.0,4PHX,A:1-120,P46006,25-144,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8085463.0,4OR1,A:1-120,Q9X4L4,24-143,8085464.0,4OR1,A:1-120,Q9X4L4,24-143,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8085465.0,5D55,A:1-119,B3V224,24-142,8085466.0,5D55,A:1-119,B3V224,24-142,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8085477.0,2BS7,1:1-177,Q47200,23-198,8085478.0,2BS7,1:1-177,Q47200,23-198,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003885",1.0,1000001.0,2000453.0,3000723.0,4003885.0
8085479.0,4Z3G,A:0-196,A0A182DW20,2-198,8085480.0,4Z3G,A:0-196,A0A182DW20,2-198,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4003148",1.0,1000001.0,2000453.0,3000723.0,4003148.0
8085590.0,2OKM,A:34-179,Q9F865,173-318,8085591.0,2OKM,A:34-179,Q9F865,173-318,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002031",1.0,1000001.0,2000453.0,3000723.0,4002031.0
8045796.0,2X9Z,A:187-326,A0A0H2UNM7,187-326,8092038.0,2X9Z,A:187-326,A0A0H2UNM7,187-326,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004692",1.0,1000001.0,2000453.0,3000723.0,4004692.0
8092042.0,3UXF,A:185-327,P18477,185-327,8092043.0,3UXF,A:185-327,P18477,185-327,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004692",1.0,1000001.0,2000453.0,3000723.0,4004692.0
8045767.0,3QDH,A:202-331,O68212,202-331,8092054.0,3QDH,A:202-331,O68212,202-331,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4004692",1.0,1000001.0,2000453.0,3000723.0,4004692.0
8092340.0,3LSO,A:316-475,Q6NEZ3,316-475,8092341.0,3LSO,A:316-475,Q6NEZ3,316-475,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4007769",1.0,1000001.0,2000453.0,3000723.0,4007769.0
8095630.0,6MAW,A:1-159,P77588,25-183,8095631.0,6MAW,A:1-159,P77588,25-183,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8096205.0,5LNE,B:1-158,A0A0H2V7F6,25-182,8096206.0,5LNE,B:1-158,A0A0H2V7F6,25-182,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8097059.0,4BUQ,A:1-158,A2IC68,10-167,8097060.0,4BUQ,A:1-158,A2IC68,10-167,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8098073.0,6S09,E:1-141,P04128,42-182,8098074.0,6S09,E:1-141,P04128,42-182,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8098307.0,3JWN,F:1-154,P08189,23-176,8098308.0,3JWN,F:1-154,P08189,23-176,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8098655.0,6SWH,E:6-160,P39264,25-179,8098656.0,6SWH,E:6-160,P39264,25-179,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8099223.0,6AOY,B:1-157,Q1RBS0,25-181,8099224.0,6AOY,B:1-157,Q1RBS0,25-181,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
8099961.0,2IXQ,A:1-122,Q7BG36,26-147,8099962.0,2IXQ,A:1-122,Q7BG36,26-147,"TP=1,CL=1000001,CF=2000453,SF=3000723,FA=4002034",1.0,1000001.0,2000453.0,3000723.0,4002034.0
