FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8032123.0,1BG3,A:466-911,P05708,466-911,8044501.0,1BG3,A:466-670,P05708,466-670,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000524",1.0,1000002.0,2000067.0,3000092.0,4000524.0
8032123.0,1BG3,A:466-911,P05708,466-911,8044502.0,1BG3,A:671-911,P05708,671-911,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000524",1.0,1000002.0,2000067.0,3000092.0,4000524.0
8044727.0,4BGB,B:37-351,Q8TX37,37-351,8052300.0,4BGB,B:37-159,Q8TX37,37-159,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8044728.0,4ZFV,A:10-439,B3VI55,10-439,8052301.0,4ZFV,A:10-178,B3VI55,10-178,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8044729.0,3QBX,B:2-363,Q9I5Q5,2-363,8052302.0,3QBX,B:2-154,Q9I5Q5,2-154,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8044730.0,3CQY,A:1-369,Q8EHB5,1-369,8052303.0,3CQY,A:1-159,Q8EHB5,1-159,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8058155.0,3EN9,A:1-324,Q58530,1-324,8058156.0,3EN9,A:1-120,Q58530,1-120,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8074825.0,3VPZ,A:7-328,H7CHS4,8-329,8074826.0,3VPZ,A:7-125,H7CHS4,8-126,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002227",1.0,1000002.0,2000067.0,3000092.0,4002227.0
8076842.0,4EHT,B:1-260,Q5U925,1-260,8076843.0,4EHT,B:1-92,Q5U925,1-92,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4003392",1.0,1000002.0,2000067.0,3000092.0,4003392.0
8082530.0,2HF3,A:2-375,P10987,3-376,8082531.0,2HF3,A:2-147,P10987,3-148,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082534.0,4CI6,A:5-374,G3CKA6,6-375,8082535.0,4CI6,A:5-147,G3CKA6,6-148,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082536.0,4EFH,A:5-374,P02578,5-374,8082537.0,4EFH,A:5-147,P02578,5-147,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082538.0,3W3D,A:1-374,P63270,3-376,8082539.0,3W3D,A:1-147,P63270,3-149,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082540.0,4B1U,B:5-375,P68134,7-377,8082541.0,4B1U,B:5-147,P68134,7-149,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082544.0,4CBW,A:5-376,Q4Z1L3,5-376,8082545.0,4CBW,A:5-148,Q4Z1L3,5-148,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082546.0,5OGW,A:8-377,P86287,6-375,8082547.0,5OGW,A:8-150,P86287,6-148,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082548.0,5MVV,A:6-366,Q8I4X0,6-366,8082549.0,5MVV,A:6-148,Q8I4X0,6-148,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082550.0,4CBX,A:5-373,Q4YU79,5-373,8082551.0,4CBX,A:5-147,Q4YU79,5-147,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8086479.0,5ELZ,A:2-267,Q2FWC7,2-267,8086480.0,5ELZ,A:2-87,Q2FWC7,2-87,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002276",1.0,1000002.0,2000067.0,3000092.0,4002276.0
8089295.0,3ENO,A:1-325,Q9HLA5,1-325,8089296.0,3ENO,A:1-121,Q9HLA5,1-121,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8089297.0,3ZET,B:1-337,E8XBD7,1-337,8089298.0,3ZET,B:1-125,E8XBD7,1-125,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8089301.0,4WQ5,A:1-332,P05852,1-332,8089302.0,4WQ5,A:1-125,P05852,1-125,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8045923.0,2YCH,A:11-375,Q72IW8,11-375,8092385.0,2YCH,A:11-189,Q72IW8,11-189,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004765",1.0,1000002.0,2000067.0,3000092.0,4004765.0
8045923.0,2YCH,A:11-375,Q72IW8,11-375,8092386.0,2YCH,A:190-375,Q72IW8,190-375,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004765",1.0,1000002.0,2000067.0,3000092.0,4004765.0
8045922.0,5EOU,A:13-354,G3XD28,13-354,8092387.0,5EOU,A:13-186,G3XD28,13-186,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004765",1.0,1000002.0,2000067.0,3000092.0,4004765.0
8045922.0,5EOU,A:13-354,G3XD28,13-354,8092388.0,5EOU,A:188-354,G3XD28,188-354,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004765",1.0,1000002.0,2000067.0,3000092.0,4004765.0
8044729.0,3QBX,B:2-363,Q9I5Q5,2-363,8092398.0,3QBX,B:155-363,Q9I5Q5,155-363,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8004439.0,3VEN,A:1-356,Q70IY1,1-356,8092399.0,3VEN,A:129-356,Q70IY1,129-356,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8021664.0,2EWS,A:1-267,Q6G7I0,1-267,8092400.0,2EWS,A:90-267,Q6G7I0,90-267,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002276",1.0,1000002.0,2000067.0,3000092.0,4002276.0
8044727.0,4BGB,B:37-351,Q8TX37,37-351,8092401.0,4BGB,B:160-351,Q8TX37,160-351,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8044728.0,4ZFV,A:10-439,B3VI55,10-439,8092402.0,4ZFV,A:179-439,B3VI55,179-439,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8058155.0,3EN9,A:1-324,Q58530,1-324,8092403.0,3EN9,A:121-324,Q58530,121-324,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8003797.0,2OAN,C:4-371,P60712,4-371,8092404.0,2OAN,C:147-371,P60712,147-371,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8004479.0,2IVN,A:1-324,Q9UXT7,1-324,8092405.0,2IVN,A:121-324,Q9UXT7,121-324,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8003344.0,1Z6R,A:82-406,P50456,82-406,8092406.0,1Z6R,A:211-406,P50456,211-406,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000330",1.0,1000002.0,2000067.0,3000092.0,4000330.0
8004424.0,3VTH,A:397-751,Q8RDB0,397-751,8092407.0,3VTH,A:499-751,Q8RDB0,499-751,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8029987.0,1SZ2,A:3-321,P0A6V9,3-321,8092408.0,1SZ2,A:115-321,P0A6V9,115-321,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002227",1.0,1000002.0,2000067.0,3000092.0,4002227.0
8020938.0,1HUX,A:2-260,P11568,2-260,8092409.0,1HUX,A:96-260,P11568,96-260,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4003392",1.0,1000002.0,2000067.0,3000092.0,4003392.0
8044730.0,3CQY,A:1-369,Q8EHB5,1-369,8092410.0,3CQY,A:160-369,Q8EHB5,160-369,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4004104",1.0,1000002.0,2000067.0,3000092.0,4004104.0
8003333.0,2HOE,A:72-368,Q9X0V1,72-368,8092411.0,2HOE,A:200-368,Q9X0V1,200-368,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000330",1.0,1000002.0,2000067.0,3000092.0,4000330.0
8003348.0,1Z05,A:81-405,Q9KQJ1,81-405,8092412.0,1Z05,A:209-405,Q9KQJ1,209-405,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000330",1.0,1000002.0,2000067.0,3000092.0,4000330.0
8074825.0,3VPZ,A:7-328,H7CHS4,8-329,8092413.0,3VPZ,A:126-328,H7CHS4,127-329,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002227",1.0,1000002.0,2000067.0,3000092.0,4002227.0
8076842.0,4EHT,B:1-260,Q5U925,1-260,8092414.0,4EHT,B:93-260,Q5U925,93-260,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4003392",1.0,1000002.0,2000067.0,3000092.0,4003392.0
8082530.0,2HF3,A:2-375,P10987,3-376,8092415.0,2HF3,A:148-375,P10987,149-376,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082534.0,4CI6,A:5-374,G3CKA6,6-375,8092416.0,4CI6,A:148-374,G3CKA6,149-375,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082536.0,4EFH,A:5-374,P02578,5-374,8092417.0,4EFH,A:148-374,P02578,148-374,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082538.0,3W3D,A:1-374,P63270,3-376,8092418.0,3W3D,A:148-374,P63270,150-376,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082540.0,4B1U,B:5-375,P68134,7-377,8092419.0,4B1U,B:148-375,P68134,150-377,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082544.0,4CBW,A:5-376,Q4Z1L3,5-376,8092420.0,4CBW,A:149-376,Q4Z1L3,149-376,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082546.0,5OGW,A:8-377,P86287,6-375,8092421.0,5OGW,A:151-377,P86287,149-375,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082548.0,5MVV,A:6-366,Q8I4X0,6-366,8092422.0,5MVV,A:149-366,Q8I4X0,149-366,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8082550.0,4CBX,A:5-373,Q4YU79,5-373,8092423.0,4CBX,A:148-373,Q4YU79,148-373,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8086479.0,5ELZ,A:2-267,Q2FWC7,2-267,8092425.0,5ELZ,A:88-267,Q2FWC7,88-267,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002276",1.0,1000002.0,2000067.0,3000092.0,4002276.0
8089295.0,3ENO,A:1-325,Q9HLA5,1-325,8092427.0,3ENO,A:122-325,Q9HLA5,122-325,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8089297.0,3ZET,B:1-337,E8XBD7,1-337,8092428.0,3ZET,B:126-337,E8XBD7,126-337,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8089301.0,4WQ5,A:1-332,P05852,1-332,8092429.0,4WQ5,A:126-332,P05852,126-332,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8092443.0,3TTC,A:390-746,A0A0H3JHT3,390-746,8092444.0,3TTC,A:390-490,A0A0H3JHT3,390-490,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8092443.0,3TTC,A:390-746,A0A0H3JHT3,390-746,8092445.0,3TTC,A:491-746,A0A0H3JHT3,491-746,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8092453.0,4G9I,A:395-772,Q5JII4,395-772,8092454.0,4G9I,A:395-500,Q5JII4,395-500,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8092453.0,4G9I,A:395-772,Q5JII4,395-772,8092455.0,4G9I,A:501-772,Q5JII4,501-772,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000383",1.0,1000002.0,2000067.0,3000092.0,4000383.0
8094240.0,6UHC,A:3-415,P61158,3-415,8094241.0,6UHC,A:3-160,P61158,3-160,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8094240.0,6UHC,A:3-415,P61158,3-415,8094242.0,6UHC,A:161-415,P61158,161-415,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8094249.0,6IUG,D:7-377,B6TQ08,7-377,8094250.0,6IUG,D:7-148,B6TQ08,7-148,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8094249.0,6IUG,D:7-377,B6TQ08,7-377,8094251.0,6IUG,D:149-377,B6TQ08,149-377,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000313",1.0,1000002.0,2000067.0,3000092.0,4000313.0
8094256.0,6IOY,A:2-398,B2RK02,2-398,8094257.0,6IOY,A:2-197,B2RK02,2-197,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000522",1.0,1000002.0,2000067.0,3000092.0,4000522.0
8094256.0,6IOY,A:2-398,B2RK02,2-398,8094258.0,6IOY,A:198-398,B2RK02,198-398,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4000522",1.0,1000002.0,2000067.0,3000092.0,4000522.0
8046704.0,3R1X,C:1-292,A6TFZ6,1-292,8102738.0,3R1X,C:1-131,A6TFZ6,1-131,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4005250",1.0,1000002.0,2000067.0,3000092.0,4005250.0
8046705.0,3T69,A:8-308,Q92RN7,6-306,8102739.0,3T69,A:8-140,Q92RN7,6-138,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4005250",1.0,1000002.0,2000067.0,3000092.0,4005250.0
8046704.0,3R1X,C:1-292,A6TFZ6,1-292,8102740.0,3R1X,C:132-292,A6TFZ6,132-292,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4005250",1.0,1000002.0,2000067.0,3000092.0,4005250.0
8046705.0,3T69,A:8-308,Q92RN7,6-306,8102741.0,3T69,A:141-308,Q92RN7,139-306,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4005250",1.0,1000002.0,2000067.0,3000092.0,4005250.0
8104416.0,4Y0W,A:1-215,A0A140UHA7,1-215,8104417.0,4Y0W,A:1-105,A0A140UHA7,1-105,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8104574.0,3ZEU,D:1-230,E8X8J1,1-230,8104575.0,3ZEU,D:1-104,E8X8J1,1-104,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8105062.0,2GEL,G:1-218,Q7CQE0,1-218,8105063.0,2GEL,G:1-104,Q7CQE0,1-104,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8105082.0,3R6M,B:2-213,Q87RD1,3-214,8105083.0,3R6M,B:2-105,Q87RD1,3-106,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8105178.0,5BR9,B:1-216,Q9HXV5,1-216,8105179.0,5BR9,B:1-105,Q9HXV5,1-105,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8104416.0,4Y0W,A:1-215,A0A140UHA7,1-215,8105294.0,4Y0W,A:106-215,A0A140UHA7,106-215,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8104574.0,3ZEU,D:1-230,E8X8J1,1-230,8105295.0,3ZEU,D:105-230,E8X8J1,105-230,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8105062.0,2GEL,G:1-218,Q7CQE0,1-218,8105296.0,2GEL,G:105-218,Q7CQE0,105-218,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8105082.0,3R6M,B:2-213,Q87RD1,3-214,8105297.0,3R6M,B:106-213,Q87RD1,107-214,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8105178.0,5BR9,B:1-216,Q9HXV5,1-216,8105298.0,5BR9,B:106-216,Q9HXV5,106-216,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4002236",1.0,1000002.0,2000067.0,3000092.0,4002236.0
8048020.0,3HRG,A:1-256,Q8A0P1,1-256,8106397.0,3HRG,A:1-157,Q8A0P1,1-157,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4005921",1.0,1000002.0,2000067.0,3000092.0,4005921.0
8048020.0,3HRG,A:1-256,Q8A0P1,1-256,8106398.0,3HRG,A:158-256,Q8A0P1,158-256,"TP=1,CL=1000002,CF=2000067,SF=3000092,FA=4005921",1.0,1000002.0,2000067.0,3000092.0,4005921.0
8020412.0,1MM2,A:6-61,Q14839,446-501,8032792.0,1MM2,A:6-61,Q14839,446-501,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8023495.0,2PNX,A:195-245,Q9UNL4,195-245,8035875.0,2PNX,A:195-245,Q9UNL4,195-245,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8024876.0,1JOC,A:1348-1411,Q15075,1348-1411,8037255.0,1JOC,A:1348-1411,Q15075,1348-1411,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003768",1.0,1000004.0,2000898.0,3001459.0,4003768.0
8025000.0,2V89,A:1414-1487,P21784,414-487,8037379.0,2V89,A:1414-1487,P21784,414-487,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8026955.0,1VFY,A:169-229,P40343,169-229,8039334.0,1VFY,A:169-229,P40343,169-229,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003768",1.0,1000004.0,2000898.0,3001459.0,4003768.0
8026956.0,1DVP,A:149-219,Q960X8,149-219,8039335.0,1DVP,A:149-219,Q960X8,149-219,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003768",1.0,1000004.0,2000898.0,3001459.0,4003768.0
8026957.0,1ZBD,B:44-167,P47709,44-167,8039336.0,1ZBD,B:44-167,P47709,44-167,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003768",1.0,1000004.0,2000898.0,3001459.0,4003768.0
8026958.0,1F62,A:1-51,Q9UIG0,1185-1235,8039337.0,1F62,A:1-51,Q9UIG0,1185-1235,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8026959.0,1FP0,A:19-73,Q13263,619-673,8039338.0,1FP0,A:19-73,Q13263,619-673,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031070.0,1WE9,A:7-58,O81488,200-251,8043448.0,1WE9,A:7-58,O81488,200-251,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031071.0,1WEE,A:8-66,Q9C810,595-653,8043449.0,1WEE,A:8-66,Q9C810,595-653,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031075.0,1WEN,A:8-65,Q8C0D7,188-245,8043453.0,1WEN,A:8-65,Q8C0D7,188-245,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031077.0,1WEM,A:8-70,Q8C9B9,257-319,8043455.0,1WEM,A:8-70,Q8C9B9,257-319,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031081.0,1WEP,A:8-70,Q80TJ7,1-63,8043459.0,1WEP,A:8-70,Q80TJ7,1-63,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031084.0,1WEQ,A:8-79,Q9DAG9,232-303,8043462.0,1WEQ,A:8-79,Q9DAG9,232-303,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031085.0,1WES,A:8-65,Q9ESK4,205-262,8043463.0,1WES,A:8-65,Q9ESK4,205-262,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031087.0,1WEV,A:8-82,Q9D168,150-224,8043465.0,1WEV,A:8-82,Q9D168,150-224,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031089.0,1WEW,A:8-72,Q680Q4,104-168,8043467.0,1WEW,A:8-72,Q680Q4,104-168,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8031115.0,1WFK,A:8-82,Q9DAZ9,1-75,8043493.0,1WFK,A:8-82,Q9DAZ9,1-75,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003768",1.0,1000004.0,2000898.0,3001459.0,4003768.0
8031201.0,1WIL,A:8-83,Q9UPV7,123-198,8043579.0,1WIL,A:8-83,Q9UPV7,123-198,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003952",1.0,1000004.0,2000898.0,3001459.0,4003952.0
8031853.0,1Y02,A:20-70,Q8WZ73,45-95,8044231.0,1Y02,A:20-70,Q8WZ73,45-95,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003768",1.0,1000004.0,2000898.0,3001459.0,4003768.0
8046271.0,4O64,A:656-723,Q8NHM5,656-723,8053014.0,4O64,A:656-723,Q8NHM5,656-723,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8046272.0,4BBQ,A:614-676,Q9Y2K7,614-676,8053016.0,4BBQ,A:614-676,Q9Y2K7,614-676,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8067569.0,5YC3,A:1-55,Q9M2B4,191-245,8067570.0,5YC3,A:1-55,Q9M2B4,191-245,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
8067571.0,5Y20,A:4-55,Q9FFF5,185-236,8067572.0,5Y20,A:4-55,Q9FFF5,185-236,"TP=1,CL=1000004,CF=2000898,SF=3001459,FA=4003778",1.0,1000004.0,2000898.0,3001459.0,4003778.0
