FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8003441.0,2FML,A:3-268,Q830S2,3-268,8057692.0,2FML,A:205-268,Q830S2,205-268,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000305",1.0,1000003.0,2000144.0,3000034.0,4000305.0
8003466.0,1LDD,A:773-846,Q12440,773-846,8057694.0,1LDD,A:773-846,Q12440,773-846,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000322",1.0,1000003.0,2000144.0,3000034.0,4000322.0
8003467.0,1IUY,A:2-92,Q9JLV5,678-768,8057695.0,1IUY,A:22-92,Q9JLV5,698-768,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000322",1.0,1000003.0,2000144.0,3000034.0,4000322.0
8003568.0,2J5P,A:1261-1329,P46889,1261-1329,8057697.0,2J5P,A:1261-1329,P46889,1261-1329,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000295",1.0,1000003.0,2000144.0,3000034.0,4000295.0
8017603.0,1UST,A:39-130,P53551,39-130,8057728.0,1UST,A:45-115,P53551,45-115,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000178",1.0,1000003.0,2000144.0,3000034.0,4000178.0
8017604.0,1USS,A:171-258,P53551,171-258,8057731.0,1USS,A:179-250,P53551,179-250,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000178",1.0,1000003.0,2000144.0,3000034.0,4000178.0
8057959.0,1R1T,A:24-121,P30340,24-121,8057960.0,1R1T,A:45-102,P30340,45-102,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8057965.0,1UB9,A:1-100,O58788,1-100,8057966.0,1UB9,A:15-76,O58788,15-76,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8057969.0,1U2W,A:12-119,P20047,12-119,8057970.0,1U2W,A:41-100,P20047,41-100,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8057973.0,2PG4,A:1-92,Q9YDN4,1-92,8057974.0,2PG4,A:9-74,Q9YDN4,9-74,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000152",1.0,1000003.0,2000144.0,3000034.0,4000152.0
8057976.0,2CO5,A:5-93,Q6Q0J9,5-93,8057977.0,2CO5,A:8-73,Q6Q0J9,8-73,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000152",1.0,1000003.0,2000144.0,3000034.0,4000152.0
8058017.0,2D1H,A:1-109,F9VNN8,1-109,8058018.0,2D1H,A:19-86,F9VNN8,19-86,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000158",1.0,1000003.0,2000144.0,3000034.0,4000158.0
8058021.0,1U5T,B:396-564,Q06696,396-564,8058022.0,1U5T,B:402-489,Q06696,402-489,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000170",1.0,1000003.0,2000144.0,3000034.0,4000170.0
8058021.0,1U5T,B:396-564,Q06696,396-564,8058023.0,1U5T,B:490-564,Q06696,490-564,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000170",1.0,1000003.0,2000144.0,3000034.0,4000170.0
8058026.0,1YLF,A:5-142,Q81EX1,5-142,8058027.0,1YLF,A:5-69,Q81EX1,5-69,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000177",1.0,1000003.0,2000144.0,3000034.0,4000177.0
8058029.0,1GHC,A:2-74,P08287,41-113,8058030.0,1GHC,A:2-74,P08287,41-113,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000178",1.0,1000003.0,2000144.0,3000034.0,4000178.0
8058119.0,2EV6,A:4-139,P54512,4-139,8058120.0,2EV6,A:4-62,P54512,4-62,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000231",1.0,1000003.0,2000144.0,3000034.0,4000231.0
8058122.0,2ESH,A:4-117,Q9X035,4-117,8058123.0,2ESH,A:4-82,Q9X035,4-82,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000261",1.0,1000003.0,2000144.0,3000034.0,4000261.0
8058124.0,2FSW,A:3-104,Q7M7B7,3-104,8058125.0,2FSW,A:21-82,Q7M7B7,21-82,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000293",1.0,1000003.0,2000144.0,3000034.0,4000293.0
8058126.0,1Z7U,A:1-108,Q838C3,1-108,8058127.0,1Z7U,A:19-79,Q838C3,19-79,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000293",1.0,1000003.0,2000144.0,3000034.0,4000293.0
8058128.0,1YYV,A:9-122,Q7CP90,9-122,8058129.0,1YYV,A:31-92,Q7CP90,31-92,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000293",1.0,1000003.0,2000144.0,3000034.0,4000293.0
8058130.0,2PJP,A:487-607,P14081,487-607,8058131.0,2PJP,A:487-546,P14081,487-546,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000324",1.0,1000003.0,2000144.0,3000034.0,4000324.0
8058130.0,2PJP,A:487-607,P14081,487-607,8058132.0,2PJP,A:547-607,P14081,547-607,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000324",1.0,1000003.0,2000144.0,3000034.0,4000324.0
8058553.0,1AOY,A:1-78,P0A6D0,1-78,8058554.0,1AOY,A:1-78,P0A6D0,1-78,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000153",1.0,1000003.0,2000144.0,3000034.0,4000153.0
8058557.0,1F9N,A:3-64,P17893,3-64,8058558.0,1F9N,A:3-64,P17893,3-64,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000153",1.0,1000003.0,2000144.0,3000034.0,4000153.0
8058579.0,1IXS,B:245-318,Q5SL87,245-318,8058580.0,1IXS,B:245-305,Q5SL87,245-305,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000172",1.0,1000003.0,2000144.0,3000034.0,4000172.0
8058583.0,1LJ9,A:2-145,Q82ZP8,2-145,8058584.0,1LJ9,A:28-90,Q82ZP8,28-90,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000246",1.0,1000003.0,2000144.0,3000034.0,4000246.0
8059229.0,5XXU,K:7-100,B9PX63,7-100,8059230.0,5XXU,K:7-100,B9PX63,7-100,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007434",1.0,1000003.0,2000144.0,3000034.0,4007434.0
8059231.0,5XYI,K:1-91,A2EBA2,1-91,8059232.0,5XYI,K:1-91,A2EBA2,1-91,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007434",1.0,1000003.0,2000144.0,3000034.0,4007434.0
8061249.0,6CMV,A:11-122,Q4J9G1,11-122,8061250.0,6CMV,A:25-93,Q4J9G1,25-93,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000158",1.0,1000003.0,2000144.0,3000034.0,4000158.0
8061251.0,3R0A,A:1-117,Q8PXX2,1-117,8061252.0,3R0A,A:21-89,Q8PXX2,21-89,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000158",1.0,1000003.0,2000144.0,3000034.0,4000158.0
8062680.0,2KIU,A:1-87,Q9H334,462-548,8062681.0,2KIU,A:1-87,Q9H334,462-548,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000182",1.0,1000003.0,2000144.0,3000034.0,4000182.0
8062682.0,3QRF,F:336-417,Q9BZS1,336-417,8062683.0,3QRF,F:336-417,Q9BZS1,336-417,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000182",1.0,1000003.0,2000144.0,3000034.0,4000182.0
8062684.0,2A3S,A:1-101,P42128,289-389,8062685.0,2A3S,A:1-101,P42128,289-389,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000182",1.0,1000003.0,2000144.0,3000034.0,4000182.0
8062688.0,5OCN,F:270-362,O15353,270-362,8062689.0,5OCN,F:270-362,O15353,270-362,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000182",1.0,1000003.0,2000144.0,3000034.0,4000182.0
8062694.0,2UZK,C:1158-1248,O43524,158-248,8062695.0,2UZK,C:1158-1248,O43524,158-248,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000182",1.0,1000003.0,2000144.0,3000034.0,4000182.0
8065895.0,3F6O,B:6-96,Q0S195,6-96,8065896.0,3F6O,B:6-96,Q0S195,6-96,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8067769.0,4GGG,B:9-101,A0A0H3JNF1,9-101,8067770.0,4GGG,B:9-101,A0A0H3JNF1,9-101,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8067771.0,2LKP,A:2-120,Q7D4Y3,17-135,8067772.0,2LKP,A:2-120,Q7D4Y3,17-135,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8067773.0,6JMI,A:4-102,P9WMI7,4-102,8067774.0,6JMI,A:4-102,P9WMI7,4-102,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8067775.0,4K2E,B:14-105,P52695,14-105,8067776.0,4K2E,B:14-105,P52695,14-105,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8067777.0,2JSC,B:10-106,P9WMI9,10-106,8067778.0,2JSC,B:10-106,P9WMI9,10-106,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8067781.0,4OMZ,A:6-103,Q83TD2,6-103,8067782.0,4OMZ,A:6-103,Q83TD2,6-103,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8067904.0,5T0H,X:342-422,O00231,342-422,8067905.0,5T0H,X:342-388,O00231,342-388,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000147",1.0,1000003.0,2000144.0,3000034.0,4000147.0
8068269.0,4MHG,A:335-424,P97360,335-424,8068270.0,4MHG,A:335-424,P97360,335-424,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000217",1.0,1000003.0,2000146.0,3000034.0,4000217.0
8070512.0,5NL0,Z:25-97,P22844,25-97,8070513.0,5NL0,Z:25-97,P22844,25-97,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000178",1.0,1000003.0,2000144.0,3000034.0,4000178.0
8070514.0,2RQP,A:153-237,Q5SSJ5,153-237,8070515.0,2RQP,A:153-237,Q5SSJ5,153-237,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000178",1.0,1000003.0,2000144.0,3000034.0,4000178.0
8070516.0,2LSO,A:4-83,Q92522,44-123,8070517.0,2LSO,A:4-83,Q92522,44-123,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000178",1.0,1000003.0,2000144.0,3000034.0,4000178.0
8073690.0,3COA,C:156-241,Q12778,156-241,8073691.0,3COA,C:156-241,Q12778,156-241,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000182",1.0,1000003.0,2000144.0,3000034.0,4000182.0
8077684.0,2DLL,A:8-115,Q15306,23-130,8077685.0,2DLL,A:8-115,Q15306,23-130,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000230",1.0,1000003.0,2000146.0,3000034.0,4000230.0
8077686.0,2O61,A:1008-1125,Q92985,8-125,8077687.0,2O61,A:1008-1125,Q92985,8-125,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000230",1.0,1000003.0,2000146.0,3000034.0,4000230.0
8077688.0,3QU3,A:9-130,P70434,9-130,8077689.0,3QU3,A:9-130,P70434,9-130,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000230",1.0,1000003.0,2000146.0,3000034.0,4000230.0
8078302.0,3F6V,A:26-121,Q0S966,26-121,8078303.0,3F6V,A:26-121,Q0S966,26-121,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8078304.0,3CUO,D:3-96,P77295,3-96,8078305.0,3CUO,D:3-96,P77295,3-96,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8078530.0,5HDK,D:7-111,Q03933,7-111,8078531.0,5HDK,D:7-111,Q03933,7-111,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000226",1.0,1000003.0,2000146.0,3000034.0,4000226.0
8078532.0,5HDG,A:15-117,Q00613,15-117,8078533.0,5HDG,A:15-117,Q00613,15-117,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000226",1.0,1000003.0,2000146.0,3000034.0,4000226.0
8078534.0,5D5W,B:41-142,G0SB31,41-142,8078535.0,5D5W,B:41-142,G0SB31,41-142,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000226",1.0,1000003.0,2000146.0,3000034.0,4000226.0
8079818.0,3PQK,A:16-114,Q9PFB1,16-114,8079819.0,3PQK,A:16-114,Q9PFB1,16-114,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000151",1.0,1000003.0,2000144.0,3000034.0,4000151.0
8081794.0,5LNP,C:416-509,O14641,416-509,8081795.0,5LNP,C:416-509,O14641,416-509,"TP=1,CL=1000003,CF=2000146,SF=3000034,FA=4000306",1.0,1000003.0,2000146.0,3000034.0,4000306.0
8082131.0,2LNB,A:12-80,Q9H171,6-74,8082132.0,2LNB,A:12-80,Q9H171,6-74,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000211",1.0,1000003.0,2000144.0,3000034.0,4000211.0
8082654.0,2JT1,A:1-70,Q04822,1-70,8082655.0,2JT1,A:1-70,Q04822,1-70,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000180",1.0,1000003.0,2000144.0,3000034.0,4000180.0
8082890.0,2K02,A:1-79,A6TF33,1-79,8082891.0,2K02,A:1-79,A6TF33,1-79,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000266",1.0,1000003.0,2000144.0,3000034.0,4000266.0
8082892.0,4AWX,B:1-79,B5XTS6,1-79,8082893.0,4AWX,B:1-79,B5XTS6,1-79,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000266",1.0,1000003.0,2000144.0,3000034.0,4000266.0
8084655.0,4YII,A:747-818,Q9UJX6,747-818,8084656.0,4YII,A:747-818,Q9UJX6,747-818,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000322",1.0,1000003.0,2000144.0,3000034.0,4000322.0
8084657.0,2ZME,A:34-250,Q96H20,34-250,8084658.0,2ZME,A:90-172,Q96H20,90-172,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000170",1.0,1000003.0,2000144.0,3000034.0,4000170.0
8085679.0,4U0Y,A:1-75,O34817,1-75,8085680.0,4U0Y,A:1-75,O34817,1-75,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000155",1.0,1000003.0,2000144.0,3000034.0,4000155.0
8085681.0,4EGY,A:1-68,P96711,1-68,8085682.0,4EGY,A:1-68,P96711,1-68,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000155",1.0,1000003.0,2000144.0,3000034.0,4000155.0
8085683.0,3NEU,A:2-120,Q92AT3,2-120,8085684.0,3NEU,A:2-79,Q92AT3,2-79,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000155",1.0,1000003.0,2000144.0,3000034.0,4000155.0
8085685.0,5KVR,A:1-75,P0ACL9,1-75,8085686.0,5KVR,A:9-75,P0ACL9,9-75,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000155",1.0,1000003.0,2000144.0,3000034.0,4000155.0
8086259.0,4HW0,A:7-104,Q97V10,33-130,8086260.0,4HW0,A:7-67,Q97V10,33-93,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000156",1.0,1000003.0,2000144.0,3000034.0,4000156.0
8087289.0,3W6J,C:14-180,A0A0E0TE00,70-236,8087290.0,3W6J,C:14-82,A0A0E0TE00,70-138,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000257",1.0,1000003.0,2000144.0,3000034.0,4000257.0
8087291.0,4I98,C:2-167,C1CMI5,2-167,8087292.0,4I98,C:2-69,C1CMI5,2-69,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000257",1.0,1000003.0,2000144.0,3000034.0,4000257.0
8087293.0,2Z99,A:21-180,O33209,21-180,8087294.0,2Z99,A:21-92,O33209,21-92,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000257",1.0,1000003.0,2000144.0,3000034.0,4000257.0
8088857.0,2DO7,A:808-895,Q13620,826-913,8088858.0,2DO7,A:808-895,Q13620,826-913,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000322",1.0,1000003.0,2000144.0,3000034.0,4000322.0
8088859.0,3O2P,E:730-815,Q12018,730-815,8088860.0,3O2P,E:730-815,Q12018,730-815,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000322",1.0,1000003.0,2000144.0,3000034.0,4000322.0
8088988.0,2M5W,A:1-91,Q54TG6,1-91,8088989.0,2M5W,A:1-91,Q54TG6,1-91,"TP=1,CL=1000003,CF=2000147,SF=3000034,FA=4000225",1.0,1000003.0,2000147.0,3000034.0,4000225.0
8089319.0,5XYI,T:2-147,A2EG54,2-147,8089320.0,5XYI,T:2-147,A2EG54,2-147,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000222",1.0,1000003.0,2000144.0,3000034.0,4000222.0
8089325.0,5XXU,T:4-154,A0A125YMR9,157-307,8089326.0,5XXU,T:4-154,A0A125YMR9,157-307,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000222",1.0,1000003.0,2000144.0,3000034.0,4000222.0
8045250.0,4Y66,E:9-71,E2RTU1,9-71,8089878.0,4Y66,E:9-71,E2RTU1,9-71,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4004373",1.0,1000003.0,2000144.0,3000034.0,4004373.0
8049070.0,4Y66,F:3-69,V6TR15,3-69,8089881.0,4Y66,F:3-69,V6TR15,3-69,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4006330",1.0,1000003.0,2000144.0,3000034.0,4006330.0
8049069.0,2MH2,A:11-74,O35047,11-74,8089884.0,2MH2,A:11-74,O35047,11-74,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4006330",1.0,1000003.0,2000144.0,3000034.0,4006330.0
8045315.0,5C8H,A:471-575,Q13416,471-575,8090220.0,5C8H,A:484-560,Q13416,484-560,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000172",1.0,1000003.0,2000144.0,3000034.0,4000172.0
8045316.0,4XGC,B:514-616,Q24168,514-616,8090221.0,4XGC,B:526-602,Q24168,526-602,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000172",1.0,1000003.0,2000144.0,3000034.0,4000172.0
8085238.0,5V8F,B:505-617,P32833,505-617,8090224.0,5V8F,B:517-603,P32833,517-603,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000172",1.0,1000003.0,2000144.0,3000034.0,4000172.0
8090237.0,5DOO,A:306-415,Q68XQ5,306-415,8090241.0,5DOO,A:306-415,Q68XQ5,306-415,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8090238.0,5DOO,A:420-534,Q68XQ5,420-534,8090242.0,5DOO,A:420-534,Q68XQ5,420-534,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8090239.0,5DNK,B:334-443,O05979,334-443,8090244.0,5DNK,B:334-443,O05979,334-443,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8090240.0,5DNK,B:447-553,O05979,447-553,8090245.0,5DNK,B:447-553,O05979,447-553,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8087363.0,5SXY,A:2-94,Q49150,280-372,8090246.0,5SXY,A:2-94,Q49150,280-372,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8047160.0,3G2B,A:3-92,Q8P6M8,3-92,8090247.0,3G2B,A:3-92,Q8P6M8,3-92,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8090250.0,5V1V,A:1-86,D1CIZ5,1-86,8090249.0,5V1V,A:1-86,D1CIZ5,1-86,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8045334.0,3QYF,A:1-268,Q97YD2,1-268,8090253.0,3QYF,A:206-255,Q97YD2,206-255,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4004418",1.0,1000003.0,2000144.0,3000034.0,4004418.0
8045468.0,3I71,B:108-165,P76540,108-165,8090763.0,3I71,B:108-165,P76540,108-165,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4004483",1.0,1000003.0,2000144.0,3000034.0,4004483.0
8045579.0,2L02,A:1-74,Q8A574,1-74,8090989.0,2L02,A:1-65,Q8A574,1-65,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4004545",1.0,1000003.0,2000144.0,3000034.0,4004545.0
8045580.0,2L01,A:1-69,A6L747,1-69,8090990.0,2L01,A:1-69,A6L747,1-69,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4004545",1.0,1000003.0,2000144.0,3000034.0,4004545.0
8051323.0,4KZY,Z:41-115,G1TDB3,40-114,8090991.0,4KZY,Z:41-115,G1TDB3,40-114,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007308",1.0,1000003.0,2000144.0,3000034.0,4007308.0
8051324.0,5FLX,Z:41-113,P62851,41-113,8090992.0,5FLX,Z:41-113,P62851,41-113,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007308",1.0,1000003.0,2000144.0,3000034.0,4007308.0
8051326.0,3JAQ,Z:36-105,Q6CW78,36-105,8090993.0,3JAQ,Z:36-105,Q6CW78,36-105,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007308",1.0,1000003.0,2000144.0,3000034.0,4007308.0
8051330.0,4UER,8:36-105,A0A0J9X237,1-70,8090999.0,4UER,8:36-105,A0A0J9X237,1-70,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007308",1.0,1000003.0,2000144.0,3000034.0,4007308.0
8059236.0,5XXU,Z:90-160,S7V273,90-160,8091000.0,5XXU,Z:90-160,S7V273,90-160,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007308",1.0,1000003.0,2000144.0,3000034.0,4007308.0
8059237.0,5XYI,Z:18-90,A2ER97,18-90,8091001.0,5XYI,Z:18-90,A2ER97,18-90,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007308",1.0,1000003.0,2000144.0,3000034.0,4007308.0
8091023.0,3LMM,A:411-500,Q6NEG3,411-500,8091024.0,3LMM,A:429-488,Q6NEG3,429-488,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007718",1.0,1000003.0,2000144.0,3000034.0,4007718.0
8091377.0,3DEE,A:127-230,Q5F5I0,127-230,8091378.0,3DEE,A:173-230,Q5F5I0,173-230,"TP=1,CL=1000003,CF=2001452,SF=3000034,FA=4005476",1.0,1000003.0,2001452.0,3000034.0,4005476.0
8091475.0,3PUF,H:92-232,Q5TBB1,92-232,8091477.0,3PUF,H:92-160,Q5TBB1,92-160,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007743",1.0,1000003.0,2000144.0,3000034.0,4007743.0
8091476.0,3P5J,B:92-231,Q80ZV0,92-231,8091478.0,3P5J,B:92-156,Q80ZV0,92-156,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4007743",1.0,1000003.0,2000144.0,3000034.0,4007743.0
8091485.0,3J8C,E:325-395,P60228,325-395,8091486.0,3J8C,E:325-395,P60228,325-395,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000147",1.0,1000003.0,2000144.0,3000034.0,4000147.0
8091487.0,5A5T,E:325-423,G1SUC8,342-440,8091488.0,5A5T,E:330-395,G1SUC8,347-412,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000147",1.0,1000003.0,2000144.0,3000034.0,4000147.0
8002582.0,1J5Y,A:3-67,Q9X1T8,3-67,8091655.0,1J5Y,A:3-67,Q9X1T8,3-67,"TP=1,CL=1000003,CF=2000144,SF=3000034,FA=4000146",1.0,1000003.0,2000144.0,3000034.0,4000146.0
