FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8028062.0,1TUE,D:428-629,P06789,428-629,8040441.0,1TUE,D:475-600,P06789,475-600,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8028287.0,1RIF,A:1-282,P20703,1-282,8040666.0,1RIF,A:114-282,P20703,114-282,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4001073",1.0,1000002.0,2001248.0,3002019.0,4001073.0
8029142.0,2FZ4,A:24-229,O29889,4-209,8041521.0,2FZ4,A:24-229,O29889,4-209,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8029234.0,2RB4,A:307-474,Q9UHL0,307-474,8041613.0,2RB4,A:307-474,Q9UHL0,307-474,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8029371.0,2G9N,A:21-238,P60842,21-238,8041750.0,2G9N,A:21-238,P60842,21-238,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8029513.0,1UM8,A:75-438,O25926,75-438,8041892.0,1UM8,A:75-342,O25926,75-342,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8029592.0,2GNO,A:11-208,Q9WZM9,11-208,8041971.0,2GNO,A:11-146,Q9WZM9,11-146,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8029979.0,1SVM,A:266-627,P03070,266-627,8042358.0,1SVM,A:418-549,P03070,418-549,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8030198.0,1IXZ,A:148-393,Q5SI82,148-393,8042577.0,1IXZ,A:148-325,Q5SI82,148-325,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8030552.0,1L8Q,A:77-289,O66659,77-289,8042931.0,1L8Q,A:77-240,O66659,77-240,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8030571.0,2J0S,A:22-411,P38919,22-411,8042950.0,2J0S,A:22-243,P38919,22-243,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8030571.0,2J0S,A:22-411,P38919,22-411,8042951.0,2J0S,A:244-411,P38919,244-411,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8030741.0,1LV7,A:144-399,P0AAI3,141-396,8043120.0,1LV7,A:144-324,P0AAI3,141-321,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8030862.0,1W36,B:1-880,P08394,1-880,8043241.0,1W36,B:1-485,P08394,1-485,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8030862.0,1W36,B:1-880,P08394,1-880,8043242.0,1W36,B:486-880,P08394,486-880,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8030866.0,1W36,C:1-817,P07648,1-817,8043245.0,1W36,C:1-347,P07648,1-347,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8030866.0,1W36,C:1-817,P07648,1-817,8043246.0,1W36,C:348-817,P07648,348-817,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8030869.0,1W36,D:2-606,P04993,2-606,8043248.0,1W36,D:2-360,P04993,2-360,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8030869.0,1W36,D:2-606,P04993,2-606,8043249.0,1W36,D:361-606,P04993,361-606,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031931.0,1UAA,A:2-640,P09980,2-640,8044309.0,1UAA,A:2-307,P09980,2-307,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031932.0,1PJR,A:1-651,P56255,1-651,8044310.0,1PJR,A:1-318,P56255,1-318,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031931.0,1UAA,A:2-640,P09980,2-640,8044311.0,1UAA,A:308-640,P09980,308-640,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031932.0,1PJR,A:1-651,P56255,1-651,8044312.0,1PJR,A:319-651,P56255,319-651,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031935.0,1HV8,A:3-365,Q58083,3-365,8044313.0,1HV8,A:3-210,Q58083,3-210,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031935.0,1HV8,A:3-365,Q58083,3-365,8044314.0,1HV8,A:211-365,Q58083,211-365,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031937.0,1FUK,A:233-394,P10081,234-395,8044315.0,1FUK,A:233-394,P10081,234-395,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031938.0,1D2M,A:2-583,Q56243,2-583,8044316.0,1D2M,A:2-409,Q56243,2-409,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031938.0,1D2M,A:2-583,Q56243,2-583,8044317.0,1D2M,A:410-583,Q56243,410-583,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8031940.0,1D2N,A:505-750,P18708,497-742,8044318.0,1D2N,A:505-678,P18708,497-670,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8031941.0,1E94,E:2-443,P0A6H5,2-443,8044319.0,1E94,E:2-334,P0A6H5,2-334,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8031942.0,1G41,A:2-444,P43773,2-444,8044320.0,1G41,A:2-335,P43773,2-335,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8031943.0,1HEI,A:187-325,P27958,1213-1351,8044321.0,1HEI,A:187-325,P27958,1213-1351,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000400",1.0,1000002.0,2001248.0,3002019.0,4000400.0
8031944.0,1HEI,A:326-629,P27958,1352-1655,8044322.0,1HEI,A:326-629,P27958,1352-1655,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000400",1.0,1000002.0,2001248.0,3002019.0,4000400.0
8003570.0,2IUS,A:942-1249,P46889,942-1249,8044639.0,2IUS,A:985-1220,P46889,985-1220,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4000350",1.0,1000002.0,2001249.0,3002019.0,4000350.0
8048217.0,2XZL,A:409-850,P30771,409-850,8048224.0,2XZL,A:409-639,P30771,409-639,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8048217.0,2XZL,A:409-850,P30771,409-850,8053249.0,2XZL,A:680-850,P30771,680-850,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8044965.0,4EJS,B:7-234,P38874,7-234,8053912.0,4EJS,B:21-173,P38874,21-173,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004228",1.0,1000002.0,2001248.0,3002019.0,4004228.0
8045074.0,4ERN,A:502-730,P19447,502-730,8054245.0,4ERN,A:502-730,P19447,502-730,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8045075.0,4O3M,A:683-993,P54132,683-993,8055796.0,4O3M,A:683-856,P54132,683-856,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8045075.0,4O3M,A:683-993,P54132,683-993,8055797.0,4O3M,A:861-993,P54132,861-993,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8056319.0,4BLO,A:2-276,P11125,2-276,8056321.0,4BLO,A:119-258,P11125,119-258,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004004",1.0,1000002.0,2001249.0,3002019.0,4004004.0
8018130.0,4IHQ,A:127-414,Q4J9L0,127-414,8056591.0,4IHQ,A:240-414,Q4J9L0,240-414,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004005",1.0,1000002.0,2001248.0,3002019.0,4004005.0
8018133.0,1P9R,A:121-450,P37093,121-450,8056593.0,1P9R,A:240-450,P37093,240-450,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004005",1.0,1000002.0,2001248.0,3002019.0,4004005.0
8056594.0,2GZA,A:20-353,Q8FXK7,20-353,8056596.0,2GZA,A:163-353,Q8FXK7,163-353,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004005",1.0,1000002.0,2001248.0,3002019.0,4004005.0
8056597.0,3JVV,A:1-342,P24559,1-342,8056599.0,3JVV,A:122-285,P24559,122-285,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004005",1.0,1000002.0,2001248.0,3002019.0,4004005.0
8056600.0,2OAP,2:132-445,O29598,132-445,8056602.0,2OAP,2:245-418,O29598,245-418,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004005",1.0,1000002.0,2001248.0,3002019.0,4004005.0
8056603.0,2EWV,A:12-361,O66950,12-361,8056605.0,2EWV,A:124-297,O66950,124-297,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004005",1.0,1000002.0,2001248.0,3002019.0,4004005.0
8056614.0,1UBE,A:5-270,Q59560,5-270,8056615.0,1UBE,A:39-270,Q59560,39-270,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056618.0,1XP8,A:15-282,P42443,15-282,8056619.0,1XP8,A:49-282,P42443,49-282,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056622.0,3HR8,A:4-270,P36203,4-270,8056623.0,3HR8,A:39-270,P36203,39-270,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056626.0,3IO5,A:31-268,P04529,31-268,8056627.0,3IO5,A:31-268,P04529,31-268,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8018187.0,1TF7,A:18-248,Q79PF4,18-248,8056630.0,1TF7,A:18-248,Q79PF4,18-248,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8018188.0,1TF7,A:260-482,Q79PF4,260-482,8056631.0,1TF7,A:260-482,Q79PF4,260-482,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056634.0,1PZN,A:110-349,O74036,110-349,8056635.0,1PZN,A:110-349,O74036,110-349,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056638.0,1SZP,A:157-395,P25454,157-395,8056639.0,1SZP,A:157-395,P25454,157-395,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056642.0,2Z43,B:86-324,Q55075,86-324,8056643.0,2Z43,B:86-324,Q55075,86-324,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8018169.0,1N0W,A:98-339,Q06609,98-339,8056644.0,1N0W,A:98-339,Q06609,98-339,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8018191.0,1NLF,A:21-263,P20356,21-263,8056651.0,1NLF,A:21-263,P20356,21-263,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056652.0,2DR3,D:2-236,O58022,2-236,8056653.0,2DR3,D:2-236,O58022,2-236,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056654.0,2W0M,A:1-235,Q97VZ8,1-235,8056655.0,2W0M,A:1-235,Q97VZ8,1-235,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056656.0,2ZTS,A:8-246,O57925,8-246,8056657.0,2ZTS,A:8-246,O57925,8-246,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8056701.0,2B8T,A:11-216,Q9PPP5,11-216,8056702.0,2B8T,A:11-149,Q9PPP5,11-149,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4003437",1.0,1000002.0,2001248.0,3002019.0,4003437.0
8056709.0,4BLP,A:63-303,Q9FZT1,63-303,8056710.0,4BLP,A:146-284,Q9FZT1,146-284,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004004",1.0,1000002.0,2001249.0,3002019.0,4004004.0
8056715.0,2C61,A:78-457,Q60187,78-457,8056722.0,2C61,A:142-328,Q60187,142-328,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056871.0,1MAB,A:140-452,P15999,183-495,8056872.0,1MAB,A:161-352,P15999,204-395,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056876.0,1SKY,B:140-444,P09219,140-444,8056877.0,1SKY,B:161-344,P09219,161-344,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056881.0,1FX0,A:141-445,P06450,141-445,8056882.0,1FX0,A:162-345,P06450,162-345,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056886.0,2QE7,A:140-444,Q71CG5,140-444,8056887.0,2QE7,A:161-344,Q71CG5,161-344,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056891.0,2HLD,K:142-509,P07251,177-544,8056892.0,2HLD,K:163-354,P07251,198-389,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056896.0,3OAA,A:140-454,P0ABB0,140-454,8056897.0,3OAA,A:161-355,P0ABB0,161-355,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056901.0,2R9V,A:141-503,Q9X1U7,141-503,8056902.0,2R9V,A:162-345,Q9X1U7,162-345,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056907.0,1MAB,B:127-445,P10719,177-495,8056908.0,1MAB,B:148-345,P10719,198-395,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056912.0,1SKY,E:129-441,P07677,129-441,8056913.0,1SKY,E:150-331,P07677,150-331,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056917.0,1FX0,B:143-462,P00825,143-462,8056918.0,1FX0,B:164-352,P00825,164-352,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056922.0,2QE7,D:122-434,Q71CG3,122-434,8056923.0,2QE7,D:143-324,Q71CG3,143-324,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056927.0,2HLD,D:128-445,P00830,161-478,8056928.0,2HLD,D:149-335,P00830,182-368,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8056932.0,3OAA,D:120-431,P0ABB4,121-432,8056933.0,3OAA,D:141-321,P0ABB4,142-322,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8057375.0,1XPU,A:138-417,P0AG30,138-417,8057376.0,1XPU,A:170-366,P0AG30,170-366,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8018171.0,1V5W,A:83-340,Q14565,83-340,8057778.0,1V5W,A:119-306,Q14565,119-306,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8018239.0,2OBL,A:103-446,B7UMA6,103-446,8057780.0,2OBL,A:169-345,B7UMA6,169-345,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4004011",1.0,1000002.0,2001248.0,3002019.0,4004011.0
8019244.0,1OFU,X:43-161,Q9HZJ8,43-161,8058048.0,1OFU,X:43-161,Q9HZJ8,43-161,"TP=1,CL=1000002,CF=2001259,SF=3002019,FA=4000502",1.0,1000002.0,2001259.0,3002019.0,4000502.0
8058577.0,1IXS,B:4-240,Q5SL87,4-240,8058578.0,1IXS,B:4-167,Q5SL87,4-167,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8065697.0,5JWO,A:19-247,Q79V60,19-247,8065698.0,5JWO,A:19-247,Q79V60,19-247,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004007",1.0,1000002.0,2001249.0,3002019.0,4004007.0
8068440.0,4PX9,A:135-407,O00571,135-407,8068441.0,4PX9,A:135-407,O00571,135-407,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068442.0,3FE2,A:71-304,P17844,71-304,8068443.0,3FE2,A:71-304,P17844,71-304,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068444.0,5GVR,A:169-402,Q9UJV9,169-402,8068445.0,5GVR,A:169-402,Q9UJV9,169-402,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068446.0,3IUY,A:213-439,Q86TM3,204-430,8068447.0,3IUY,A:213-439,Q86TM3,204-430,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068448.0,6AIC,A:3-204,Q6GEZ3,3-204,8068449.0,6AIC,A:3-204,Q6GEZ3,3-204,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068450.0,2GXQ,A:1-207,O07897,1-207,8068451.0,2GXQ,A:1-207,O07897,1-207,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068452.0,3NBF,B:2-207,Q72GF3,9-214,8068453.0,3NBF,B:2-207,Q72GF3,9-214,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068454.0,3BER,A:11-230,Q9H0S4,11-230,8068455.0,3BER,A:11-230,Q9H0S4,11-230,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068456.0,5GJU,A:6-210,P0A9P6,6-210,8068457.0,5GJU,A:6-210,P0A9P6,6-210,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068458.0,2PL3,A:47-278,Q13206,47-278,8068459.0,2PL3,A:47-278,Q13206,47-278,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068460.0,3BOR,A:30-236,Q14240,30-236,8068461.0,3BOR,A:30-236,Q14240,30-236,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068462.0,2OXC,A:62-266,Q9UHI6,62-266,8068463.0,2OXC,A:62-266,Q9UHI6,62-266,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068464.0,3DKP,A:139-378,Q9Y2R4,139-378,8068465.0,3DKP,A:139-378,Q9Y2R4,139-378,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068466.0,2KBE,A:71-296,P20449,71-296,8068467.0,2KBE,A:71-296,P20449,71-296,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8068468.0,3FHC,B:75-298,Q9UMR2,75-298,8068469.0,3FHC,B:75-298,Q9UMR2,75-298,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8076569.0,2HJV,B:214-368,P42305,214-368,8076570.0,2HJV,B:214-368,P42305,214-368,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8076571.0,2YJT,D:219-388,P21507,219-388,8076572.0,2YJT,D:219-388,P21507,219-388,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8079239.0,3LY5,B:169-386,Q9NVP1,169-386,8079240.0,3LY5,B:169-386,Q9NVP1,169-386,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000282",1.0,1000002.0,2001248.0,3002019.0,4000282.0
8082856.0,2P65,A:3-187,Q8IB03,312-496,8082857.0,2P65,A:3-187,Q8IB03,312-496,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8082858.0,6EMW,E:162-342,Q2YSD6,162-342,8082859.0,6EMW,E:162-342,Q2YSD6,162-342,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4000283",1.0,1000002.0,2001248.0,3002019.0,4000283.0
8089736.0,1XBT,G:18-191,P04183,18-191,8089737.0,1XBT,G:18-150,P04183,18-150,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4003437",1.0,1000002.0,2001248.0,3002019.0,4003437.0
8089739.0,2J9R,A:1-193,Q81JX0,1-193,8089740.0,2J9R,A:1-141,Q81JX0,1-141,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4003437",1.0,1000002.0,2001248.0,3002019.0,4003437.0
8089742.0,2ORW,A:2-181,Q9WYN2,2-181,8089743.0,2ORW,A:2-136,Q9WYN2,2-136,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4003437",1.0,1000002.0,2001248.0,3002019.0,4003437.0
8089745.0,2J87,A:4-176,O57203,4-176,8089746.0,2J87,A:4-134,O57203,4-134,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4003437",1.0,1000002.0,2001248.0,3002019.0,4003437.0
8089748.0,3E2I,A:7-192,Q0H0G9,7-192,8089749.0,3E2I,A:7-141,Q0H0G9,7-141,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4003437",1.0,1000002.0,2001248.0,3002019.0,4003437.0
8089751.0,2JA1,A:1-191,Q0H0H6,1-191,8089752.0,2JA1,A:8-141,Q0H0H6,8-141,"TP=1,CL=1000002,CF=2001248,SF=3002019,FA=4003437",1.0,1000002.0,2001248.0,3002019.0,4003437.0
8089757.0,4BLQ,A:12-280,Q9MC14,12-280,8089758.0,4BLQ,A:103-251,Q9MC14,103-251,"TP=1,CL=1000002,CF=2001249,SF=3002019,FA=4004004",1.0,1000002.0,2001249.0,3002019.0,4004004.0
