FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8024398.0,2A9P,A:2-118,Q9S1K0,2-118,8036777.0,2A9P,A:2-118,Q9S1K0,2-118,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8024696.0,1NY5,A:1-137,O67198,1-137,8037075.0,1NY5,A:1-137,O67198,1-137,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8025118.0,2AYX,A:817-949,P0DMC5,817-949,8037497.0,2AYX,A:817-949,P0DMC5,817-949,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8025122.0,2AYX,A:700-816,P0DMC5,700-816,8037501.0,2AYX,A:700-816,P0DMC5,700-816,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002478",1.0,1000002.0,2000016.0,3001156.0,4002478.0
8025234.0,2B4A,A:2-119,Q9K8I2,2-119,8037613.0,2B4A,A:2-119,Q9K8I2,2-119,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8025680.0,1P6Q,A:1-129,Q52884,1-129,8038059.0,1P6Q,A:1-129,Q52884,1-129,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8025734.0,1PEY,A:3-121,P06628,3-121,8038113.0,1PEY,A:3-121,P06628,3-121,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8025851.0,1KGS,A:2-123,Q9WYN0,2-123,8038230.0,1KGS,A:2-123,Q9WYN0,2-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8026410.0,1R8J,A:2-135,Q79PF6,2-135,8038789.0,1R8J,A:2-135,Q79PF6,2-135,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002938",1.0,1000002.0,2000016.0,3001156.0,4002938.0
8026920.0,1S8N,A:11-200,P9WGM3,11-200,8039299.0,1S8N,A:11-200,P9WGM3,11-200,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8027136.0,1I3C,A:6-147,Q55169,6-147,8039515.0,1I3C,A:6-147,Q55169,6-147,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8028257.0,1U0S,Y:2-119,Q56312,2-119,8040636.0,1U0S,Y:2-119,Q56312,2-119,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8028706.0,2FKA,A:2-129,P0A2D5,2-129,8041085.0,2FKA,A:2-129,P0A2D5,2-129,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8030843.0,1W25,A:2-140,B8GZM2,2-140,8043222.0,1W25,A:2-140,B8GZM2,2-140,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8030845.0,1W25,A:141-293,B8GZM2,141-293,8043224.0,1W25,A:141-293,B8GZM2,141-293,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8030924.0,1M5T,A:2-124,Q9A5I4,7-129,8043303.0,1M5T,A:2-124,Q9A5I4,7-129,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031442.0,1MVO,A:1-121,P13792,1-121,8043820.0,1MVO,A:1-121,P13792,1-121,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031657.0,1A04,A:5-142,P0AF28,5-142,8044035.0,1A04,A:5-142,P0AF28,5-142,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031661.0,1QKK,A:5-144,P13632,5-144,8044039.0,1QKK,A:5-144,P13632,5-144,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031663.0,1DBW,A:1-123,P10958,1-123,8044041.0,1DBW,A:1-123,P10958,1-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031664.0,1DZ3,A:2-124,P52934,2-124,8044042.0,1DZ3,A:2-124,P52934,2-124,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031670.0,1A2O,A:1-140,P04042,1-140,8044048.0,1A2O,A:1-140,P04042,1-140,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031671.0,1DCF,A:1-134,P49333,603-736,8044049.0,1DCF,A:1-134,P49333,603-736,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8031672.0,1QO0,D:2-190,P10932,2-190,8044050.0,1QO0,D:2-190,P10932,2-190,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003653",1.0,1000002.0,2000016.0,3001156.0,4003653.0
8031727.0,1C4K,A:1-107,P43099,2-108,8044105.0,1C4K,A:1-107,P43099,2-108,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003685",1.0,1000002.0,2000016.0,3001156.0,4003685.0
8017851.0,3T6K,A:2-123,A9WCL5,2-123,8057732.0,3T6K,A:2-123,A9WCL5,2-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8017852.0,4DN6,A:1-122,Q2T2Y8,1-122,8057733.0,4DN6,A:1-122,Q2T2Y8,1-122,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986",1.0,1000002.0,2000016.0,3001156.0,4003986.0
8017853.0,4DAD,A:1-127,Q63I75,1-127,8057736.0,4DAD,A:1-127,Q63I75,1-127,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986",1.0,1000002.0,2000016.0,3001156.0,4003986.0
8017854.0,4MYR,A:31-152,Q92YL8,31-152,8057737.0,4MYR,A:31-152,Q92YL8,31-152,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986",1.0,1000002.0,2000016.0,3001156.0,4003986.0
8017855.0,4N0P,A:124-249,Q9A495,124-249,8057740.0,4N0P,A:124-249,Q9A495,124-249,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986",1.0,1000002.0,2000016.0,3001156.0,4003986.0
8017856.0,4LDA,A:2-121,Q9HW97,2-121,8057741.0,4LDA,A:2-121,Q9HW97,2-121,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986",1.0,1000002.0,2000016.0,3001156.0,4003986.0
8072779.0,2MSK,A:1-124,A0A0M3KKS6,1-124,8072780.0,2MSK,A:1-124,A0A0M3KKS6,1-124,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072781.0,6ER7,A:2-118,O58193,2-118,8072782.0,6ER7,A:2-118,O58193,2-118,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072783.0,3NHZ,B:5-120,P9WGM7,5-120,8072784.0,3NHZ,B:5-120,P9WGM7,5-120,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072785.0,5UHT,B:1-121,Q9WYT9,1-121,8072786.0,5UHT,B:1-121,Q9WYT9,1-121,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072787.0,3CFY,A:2-128,Q87PN2,2-128,8072788.0,3CFY,A:2-128,Q87PN2,2-128,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072789.0,2ZWM,A:1-120,P37478,2-121,8072790.0,2ZWM,A:1-120,P37478,2-121,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072791.0,3A0R,B:1-116,Q9X181,1-116,8072792.0,3A0R,B:1-116,Q9X181,1-116,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072793.0,3CU5,B:4-130,A9KIW7,2-128,8072794.0,3CU5,B:4-130,A9KIW7,2-128,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072795.0,4HNR,A:1-119,Q6BBK6,7-125,8072796.0,4HNR,A:1-119,Q6BBK6,7-125,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072797.0,3HZH,A:13-146,O51615,13-146,8072798.0,3HZH,A:13-146,O51615,13-146,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072799.0,4JP1,A:6-128,A0A0H3AMJ9,6-128,8072800.0,4JP1,A:6-128,A0A0H3AMJ9,6-128,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072801.0,3TO5,A:5-128,Q6BBK8,5-128,8072802.0,3TO5,A:5-128,Q6BBK8,5-128,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072803.0,3EOD,A:3-125,P0AEV1,3-125,8072804.0,3EOD,A:3-125,P0AEV1,3-125,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072807.0,3KCN,A:6-139,Q7UJS6,6-139,8072808.0,3KCN,A:6-139,Q7UJS6,6-139,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072809.0,3JTE,A:4-128,A3DCZ0,2-126,8072810.0,3JTE,A:4-128,A3DCZ0,2-126,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072811.0,5XJP,A:10-130,Q6TA00,10-130,8072812.0,5XJP,A:10-130,Q6TA00,10-130,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072813.0,3CG4,A:4-129,Q2FQ04,4-129,8072814.0,3CG4,A:4-129,Q2FQ04,4-129,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072815.0,4D6Y,A:4-124,Q2YPW6,4-124,8072816.0,4D6Y,A:4-124,Q2YPW6,4-124,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072817.0,3CRN,A:2-122,Q2FNF5,2-122,8072818.0,3CRN,A:2-122,Q2FNF5,2-122,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072819.0,3HDG,B:7-130,Q7MRH8,7-130,8072820.0,3HDG,B:7-130,Q7MRH8,7-130,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072821.0,2QXY,B:4-120,Q9WZU6,2-118,8072822.0,2QXY,B:4-120,Q9WZU6,2-118,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072823.0,6EKG,Y:3-123,Q6LYQ5,3-123,8072824.0,6EKG,Y:3-123,Q6LYQ5,3-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072825.0,3GT7,A:11-148,Q2LQE8,11-148,8072826.0,3GT7,A:11-148,Q2LQE8,11-148,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072827.0,3CNB,C:65-187,Q47UF8,65-187,8072828.0,3CNB,C:65-187,Q47UF8,65-187,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072829.0,3C3M,A:3-123,A3CS79,2-122,8072830.0,3C3M,A:3-123,A3CS79,2-122,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072831.0,3LTE,U:66-184,Q1N036,66-184,8072832.0,3LTE,U:66-184,Q1N036,66-184,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072833.0,5HM6,A:6-124,Q2VSW6,6-124,8072834.0,5HM6,A:6-124,Q2VSW6,6-124,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072835.0,5E3J,A:6-125,D0C9D6,6-125,8072836.0,5E3J,A:6-125,D0C9D6,6-125,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072837.0,6BR7,A:5-125,A0A014C6J9,5-125,8072838.0,6BR7,A:5-125,A0A014C6J9,5-125,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072839.0,1ZIT,A:1-121,O66551,1-121,8072840.0,1ZIT,A:1-121,O66551,1-121,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072841.0,3CZ5,A:4-144,Q1YEP2,2-142,8072842.0,3CZ5,A:4-125,Q1YEP2,2-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072843.0,3EUL,C:8-127,P9WGM5,8-127,8072844.0,3EUL,C:8-127,P9WGM5,8-127,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072845.0,4LE2,D:1-129,O34723,1-129,8072846.0,4LE2,D:1-129,O34723,1-129,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072847.0,2ZAY,A:8-130,Q1JZD9,154-276,8072848.0,2ZAY,A:8-130,Q1JZD9,154-276,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072849.0,3N53,B:2-122,Q3A6W4,2-122,8072850.0,3N53,B:2-122,Q3A6W4,2-122,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072851.0,3KYI,B:2-134,Q8KLS1,2-134,8072852.0,3KYI,B:2-134,Q8KLS1,2-134,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072853.0,3HV2,B:11-135,Q4K707,11-135,8072854.0,3HV2,B:11-135,Q4K707,11-135,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072855.0,2NT3,A:2-123,O68522,2-123,8072856.0,2NT3,A:2-123,O68522,2-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072857.0,4QPJ,C:1-118,Q2YQA4,1-118,8072858.0,4QPJ,C:1-118,Q2YQA4,1-118,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072859.0,3CG0,B:7-130,Q311G8,7-130,8072860.0,3CG0,B:7-130,Q311G8,7-130,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072861.0,4UHJ,A:2-123,P0AE88,2-123,8072862.0,4UHJ,A:2-123,P0AE88,2-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072863.0,4E7O,B:1-130,Q8DNC2,1-130,8072864.0,4E7O,B:1-130,Q8DNC2,1-130,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072865.0,2QR3,A:2-125,Q64UD2,2-125,8072866.0,2QR3,A:2-125,Q64UD2,2-125,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072867.0,3T8Y,B:3-140,Q9WYN9,3-140,8072868.0,3T8Y,B:3-140,Q9WYN9,3-140,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072869.0,5UIC,A:1-119,A0Q7W8,1-119,8072870.0,5UIC,A:1-119,A0Q7W8,1-119,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072871.0,3GRC,B:546-668,Q121U0,546-668,8072872.0,3GRC,B:546-668,Q121U0,546-668,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072873.0,3H5I,A:4-128,Q3ADQ4,4-128,8072874.0,3H5I,A:4-128,Q3ADQ4,4-128,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072875.0,2QVG,A:7-135,Q5ZSR0,8-136,8072876.0,2QVG,A:7-135,Q5ZSR0,8-136,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072877.0,2QV0,A:58-179,P21649,58-179,8072878.0,2QV0,A:58-179,P21649,58-179,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072879.0,2N9U,A:142-266,Q2N856,142-266,8072880.0,2N9U,A:142-266,Q2N856,142-266,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072881.0,3C97,A:552-671,Q2U940,552-671,8072882.0,3C97,A:552-671,Q2U940,552-671,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072883.0,4EUK,A:776-922,Q3S4A7,776-922,8072884.0,4EUK,A:776-922,Q3S4A7,776-922,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072885.0,3GWG,A:1-123,P71403,1-123,8072886.0,3GWG,A:1-123,P71403,1-123,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072887.0,3I42,A:19-134,Q1H0I3,19-134,8072888.0,3I42,A:19-134,Q1H0I3,19-134,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072889.0,4ZYL,B:6-149,Q6N5G1,6-149,8072890.0,4ZYL,B:6-149,Q6N5G1,6-149,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072891.0,5TE9,A:8-146,B2JH95,8-146,8072892.0,5TE9,A:8-136,B2JH95,8-136,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072893.0,3NHM,A:19-138,Q1CZZ7,19-138,8072894.0,3NHM,A:19-138,Q1CZZ7,19-138,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072895.0,6M8O,A:1-118,P60611,1-118,8072896.0,6M8O,A:1-118,P60611,1-118,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072897.0,2QSJ,B:2-130,Q5LQW4,2-130,8072898.0,2QSJ,B:2-130,Q5LQW4,2-130,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072899.0,3F6C,A:2-117,P0ACZ4,2-117,8072900.0,3F6C,A:2-117,P0ACZ4,2-117,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072901.0,4XLT,A:1-129,C6VVW9,1-129,8072902.0,4XLT,A:1-129,C6VVW9,1-129,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072903.0,3EQZ,A:3-125,Q483U6,3-125,8072904.0,3EQZ,A:3-125,Q483U6,3-125,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072905.0,5DCL,A:4-120,X5JZS1,4-120,8072906.0,5DCL,A:4-120,X5JZS1,4-120,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8072907.0,2VUH,B:5-139,P26408,5-139,8072908.0,2VUH,B:5-139,P26408,5-139,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8074334.0,3HEB,A:8-147,Q2RWM6,8-147,8074335.0,3HEB,A:8-147,Q2RWM6,8-147,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8074336.0,3MM4,A:979-1118,O22267,979-1118,8074337.0,3MM4,A:979-1118,O22267,979-1118,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8074338.0,3HDV,D:69-185,Q88QX9,69-185,8074339.0,3HDV,D:69-185,Q88QX9,69-185,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8074340.0,3KHT,A:14-145,Q2SI73,14-145,8074341.0,3KHT,A:14-145,Q2SI73,14-145,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
8074342.0,3B2N,A:4-122,A0A0H3JRA8,2-120,8074343.0,3B2N,A:4-122,A0A0H3JRA8,2-120,"TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632",1.0,1000002.0,2000016.0,3001156.0,4003632.0
